2026-08-09 22:40:21.298 | E-ZZIO CODE RELOCATION ENGINE START
2026-08-09 22:40:30.005 | DRY-RUN terminé — aucune modification
2026-08-09 22:40:45.429 | Execution cancelled by user
2026-08-09 22:40:47.975 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\threat_intelligence\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.977 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\threat_intelligence\src\oci_cli_threatintel__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.978 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\threat_intelligence\src\oci_cli_threatintel\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.979 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\threat_intelligence\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.980 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\usage_api__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.981 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\usage_api\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.982 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\usage_api\src\oci_cli_usageapi__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.984 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\usage_api\src\oci_cli_usageapi\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.985 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\usage_api\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.986 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\usage__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.987 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\usage\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.988 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\usage\src\oci_cli_resources__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.990 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\usage\src\oci_cli_resources\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.991 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\usage\src\oci_cli_rewards__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.992 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\usage\src\oci_cli_rewards\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.993 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\usage\src\oci_cli_usage__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.994 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\usage\src\oci_cli_usage\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.995 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\usage\src\oci_cli_usagelimits__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.996 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\usage\src\oci_cli_usagelimits\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.997 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\usage\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.998 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vault__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.999 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vault\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.000 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vault\src\oci_cli_vaults__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.002 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vault\src\oci_cli_vaults\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.003 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vault\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.004 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vbs_inst__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.006 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vbs_inst\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.008 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vbs_inst\src\oci_cli_vbs_instance__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.009 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vbs_inst\src\oci_cli_vbs_instance\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.010 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vbs_inst\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.011 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\visual_builder__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.012 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\visual_builder\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.013 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\visual_builder\src\oci_cli_vb_instance__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.014 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\visual_builder\src\oci_cli_vb_instance\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.016 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\visual_builder\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.017 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vn_monitoring__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.018 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vn_monitoring\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.019 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vn_monitoring\src\oci_cli_vn_monitoring__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.020 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vn_monitoring\src\oci_cli_vn_monitoring\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.022 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vn_monitoring\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.023 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vulnerability_scanning__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.024 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vulnerability_scanning\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.026 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vulnerability_scanning\src\oci_cli_vulnerability_scanning__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.027 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vulnerability_scanning\src\oci_cli_vulnerability_scanning\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.028 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\vulnerability_scanning\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.029 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\waa__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.030 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\waa\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.031 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\waa\src\oci_cli_waa__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.032 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\waa\src\oci_cli_waa\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.033 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\waa\src\oci_cli_work_request__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.034 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\waa\src\oci_cli_work_request\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.036 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\waa\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.038 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\waas__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.039 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\waas\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.040 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\waas\src\oci_cli_redirect__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.041 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\waas\src\oci_cli_redirect\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.042 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\waas\src\oci_cli_waas__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.043 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\waas\src\oci_cli_waas\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.044 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\waas\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.046 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\waf__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.047 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\waf\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.052 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\waf\src\oci_cli_waf__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.053 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\waf\src\oci_cli_waf\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.054 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\waf\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.055 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\wlms__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.057 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\wlms\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.058 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\wlms\src\oci_cli_weblogic_management_service_configuration__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.059 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\wlms\src\oci_cli_weblogic_management_service_configuration\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.060 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\wlms\src\oci_cli_weblogic_management_service__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.061 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\wlms\src\oci_cli_weblogic_management_service\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.062 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\wlms\src\oci_cli_wlms__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.063 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\wlms\src\oci_cli_wlms\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.065 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\wlms\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.066 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\work_requests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.068 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\work_requests\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.069 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\work_requests\src\oci_cli_work_request__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.070 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\work_requests\src\oci_cli_work_request\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.071 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\work_requests\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.073 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\zpr__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.074 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\zpr\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.075 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\zpr\src\oci_cli_zpr__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.076 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\zpr\src\oci_cli_zpr\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.077 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\zpr\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.078 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.079 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_distutils__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.080 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_distutils\command__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.082 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_distutils\compat__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.083 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_distutils\compilers\C__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.084 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_distutils\compilers\C\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.086 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_distutils\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.087 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_distutils\tests\compat__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.088 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_vendor\autocommand__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.089 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_vendor\backports__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.091 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_vendor\backports\tarfile__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.092 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_vendor\backports\tarfile\compat__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.093 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_vendor\importlib_metadata__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.094 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_vendor\importlib_metadata\compat__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.095 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_vendor\jaraco\context__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.097 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_vendor\jaraco\functools__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.098 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_vendor\jaraco\text__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.100 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_vendor\more_itertools__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.101 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_vendor\packaging__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.102 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_vendor\packaging\licenses__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.104 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_vendor\platformdirs__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.105 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_vendor\tomli__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.106 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_vendor\wheel__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.108 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_vendor\wheel_commands__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.109 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_vendor\zipp__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.110 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools_vendor\zipp\compat__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.111 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools\command__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.112 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools\compat__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.114 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools\config__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.116 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools\config_validate_pyproject__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.117 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.118 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools\tests\compat__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.119 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools\tests\config__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:48.120 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\setuptools\tests\config\downloads__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
